  1.44441     2.00007
  8.63416     1.56759
  14.3662     1.16447
  16.9059     0.0201166
  24.2143     -0.0695236
  35.8069     -0.504358
  44.993     -0.823603
  55.627     -1.20077
  64.8823     -1.32003
  77.4731     -1.69825
  84.6629     -2.13073
  104.854     -3.17024
