  -1.67948     2.71375
  4.93535     2.86011
  7.99823     2.43131
  15.7215     2.57816
  17.0566     3.15231
  26.6451     3.2283
  38.586     -0.207649
  48.112     0.119242
  59.3925     -0.664335
  67.0854     -1.87968
  77.8983     -2.26915
  95.7812     -4.34026
