  -0.486322     14.2571
  7.78116     13.8286
  12.6444     13.4857
  19.9392     13.0571
  25.7751     12.6
  34.0426     12.2857
  50.0912     12.0857
  60.304     12.1429
  70.5167     12.5714
  80.7295     13.0571
  100.182     14.5143
