  2.40206     10.573
  3.78385     9.99931
  12.3656     9.16623
  15.2251     8.87898
  22.5264     5.20743
  31.0155     3.54283
  39.5844     2.59506
  70.52     3.42105
  82.6223     3.90634
  101.012     4.59121
